time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.573380,-0.0313,-0.1216,0.0385,0.131
1.584725,-0.0309,-0.0938,0.0215,0.101
1.598672,-0.0402,-0.0565,0.0278,0.075
1.601681,-0.0812,-0.0748,-0.0269,0.114
1.615460,-0.0939,-0.0921,-0.0942,0.162
1.623414,-0.0917,-0.1213,-0.1182,0.193
1.633315,-0.1347,-0.1353,-0.1807,0.263
1.640989,-0.2013,-0.1144,-0.2095,0.312
1.651888,-0.2488,-0.1297,-0.2827,0.398
1.663390,-0.2320,-0.1374,-0.3317,0.427
1.674122,-0.2130,-0.1813,-0.3654,0.460
1.680881,-0.1990,-0.2096,-0.3593,0.461
1.691102,-0.1819,-0.2130,-0.3485,0.447
1.701059,-0.1749,-0.1834,-0.3179,0.407
1.717773,-0.1343,-0.1631,-0.2303,0.313
1.725796,-0.0839,-0.1090,-0.1792,0.226
1.733718,-0.0357,-0.0887,-0.1244,0.157
1.741574,0.0170,-0.0761,-0.0823,0.113
1.754533,0.0875,-0.0583,-0.0304,0.109
1.760540,0.1575,-0.0735,0.0243,0.176
1.770123,0.1900,-0.0859,0.0497,0.214
1.781273,0.2574,-0.1119,0.0693,0.289
1.790106,0.2782,-0.1798,0.0699,0.339
1.801164,0.2675,-0.2387,0.0504,0.362
1.819815,0.2426,-0.2814,-0.0049,0.372
1.820447,0.2092,-0.2938,-0.0128,0.361
1.835922,0.1524,-0.2782,-0.0341,0.319
1.843505,0.0941,-0.2163,-0.0540,0.242
1.849306,0.0474,-0.1563,-0.0878,0.185
1.859419,-0.0165,-0.1381,-0.0869,0.164
1.870053,-0.0398,-0.1348,-0.0887,0.166
1.878918,-0.0623,-0.1764,-0.0969,0.211
1.889196,-0.0883,-0.2115,-0.0784,0.242
1.902129,-0.0997,-0.2257,-0.0527,0.252
1.919466,-0.1284,-0.2170,-0.0427,0.256
1.920092,-0.1221,-0.2348,-0.0599,0.271
1.928611,-0.0987,-0.2283,-0.0831,0.262
1.938557,-0.0548,-0.1816,-0.0966,0.213
1.949045,-0.0059,-0.1686,-0.1007,0.196
1.964375,-0.0008,-0.1397,-0.0795,0.161
1.967783,-0.0008,-0.1483,-0.0944,0.176
1.981728,0.0103,-0.1415,-0.0474,0.150
1.989496,-0.0088,-0.1442,-0.0212,0.146
2.003541,-0.0508,-0.1606,-0.0009,0.168
2.023390,-0.0612,-0.1724,0.0001,0.183
2.023963,-0.0880,-0.1720,-0.0057,0.193
2.031765,-0.1138,-0.1814,-0.0154,0.215
2.040401,-0.1485,-0.1980,-0.0286,0.249
2.049234,-0.1630,-0.1938,-0.0064,0.253
2.057553,-0.1880,-0.1995,0.0054,0.274
2.068161,-0.1835,-0.2039,0.0331,0.276
2.077736,-0.1471,-0.2366,0.0491,0.283
2.092474,-0.1200,-0.2567,0.0733,0.293
2.096943,-0.0837,-0.2944,0.0897,0.319
2.117257,-0.0583,-0.2906,0.0803,0.307
2.117856,-0.0403,-0.2884,0.0751,0.301
2.126679,-0.0291,-0.2685,0.0654,0.278
2.136778,-0.0132,-0.2544,0.0646,0.263
2.146607,0.0037,-0.2466,0.0490,0.251
2.159748,0.0356,-0.2272,0.0393,0.233
2.167623,0.0419,-0.1974,0.0309,0.204
2.178456,0.0527,-0.1826,-0.0118,0.190
2.186398,0.0339,-0.1762,-0.0371,0.183
2.196068,0.0148,-0.1883,-0.0970,0.212
