accx,accy,accz
0.0691,-0.09095,-0.01265
0.085,-0.3008667,0.1262333
-0.0604,-0.6477,0.19375
-0.2069,-0.7344,0.1118
-0.27295,-0.72975,0.01115
-0.2136,-0.7616,0.0522
-0.1375667,-0.7744667,0.1967333
-0.1324,-0.53335,0.2588
-0.1516333,-0.3257,0.2613667
-0.2562,-0.4073,0.3793
-0.3532,-0.52025,0.4158
-0.5352,-0.6549,0.6036
-0.5955,-0.90145,0.75855
-0.4593,-1.0126,0.5268
-0.3340333,-1.0435667,0.4819333
-0.384,-0.93925,0.63275
-0.3658,-0.295575,0.64945
-0.2424,-0.0244,0.4787
-0.0757333,-0.3086333,0.6295
0.0044,-0.5265,0.9129
0.04545,-0.60275,1.08165
0.1644,-0.5424333,1.0871333
0.272,-0.36125,1.04165
0.1377,-0.2729,1.3549
0.022,-0.2175,1.681
-0.11495,0.0163,1.7623
-0.6192,1.0330667,1.2087333
-1.0931,2.2562,0.1005
-1.2818,2.25755,-0.5047
-1.0771,1.5132,-0.4762
-0.75455,0.637,-0.42865
-0.3514667,-0.2461333,-0.4566333
-0.3598,-0.64635,-0.6432
-0.2101,-0.7807,-0.95535
0.42355,-0.54905,-1.46915
1.1211,-0.49835,-1.9951
1.47175,-0.82155,-2.2369
1.65895,-0.98255,-2.04265
1.58275,-0.51325,-1.5608
1.23085,0.1546,-1.1023
0.9106,0.5891,-1.07
0.4838,0.9910667,-0.9950333
-0.0519,1.1783,-0.9436
-0.08515,0.94005,-0.90345
0.2524,0.33595,-0.5604
0.54555,-0.4735,-0.2261
0.45345,-1.16875,-0.242
0.1836,-1.4922,-0.19675
0.0282,-1.5442,-0.1205
0.0107,-1.1475667,0.0404667
0.15025,-0.36105,0.2047
0.21225,0.10035,0.23755
0.2498,0.1824,0.3332
0.2863,-0.1057,0.5207
0.28545,-0.58715,0.6066
0.21145,-0.8347,0.66375
0.1154,-0.8806,0.7587
0.0511333,-0.7345,0.7294333
0.1209,-0.5992,0.7713
0.19735,-0.6368,0.7679
0.274,-0.757,0.68195
0.38615,-0.7675,0.5016
0.4834667,-0.4882667,-0.0065333
0.4481,-0.08315,-0.247
-0.11835,0.3871,0.42615
-0.6031,0.4704,1.098
-1.29038,0.22954,1.34464
-0.9982,0.4956,0.8187
-0.0580333,0.5548,0.6834667
0.6204,0.2817,0.5608
1.0621667,0.3847667,0.0889
1.5493,0.7477,-0.2632
1.7008667,1.0204333,-0.4993333
1.5144,0.8397,-0.5098
1.298,0.4018,-0.2161
0.495275,-0.924125,0.577875
-0.5458,-1.5036,0.60255
-0.70895,-0.57285,-0.1345
-0.5845,0.5563,-1.4854
-0.373375,0.6399,-2.26805
-0.394,0.2644,-2.01525
-0.39695,0.3268,-1.4037
-0.2546,0.32255,-0.7098
-0.1722,0.3544,-0.3181
