accx,accy,accz
0.01675,-0.1103,-0.0172
-0.0423,-0.11535,0.05705
-0.0331,-0.1056,-0.02935
0.0006,-0.1161,-0.0666
0.0370667,-0.1086333,-0.1115333
0.0334,-0.0809,-0.12
-0.0034,-0.06275,-0.04845
-0.0301,-0.0948,-0.0508
-0.0163,-0.1166,-0.0364
-0.0047,-0.1222333,-0.0667333
0.02235,-0.08155,-0.12775
0.001,-0.0829,-0.1036
0.01755,-0.09305,-0.05405
0.0006,-0.11835,-0.07115
-0.00705,-0.1127,-0.09205
-0.01405,-0.09645,-0.11025
0.01655,-0.06405,-0.0973
-0.01225,-0.103,-0.08745
-0.027025,-0.12385,-0.049525
-0.00985,-0.06145,-0.2011
0.00015,-0.03605,-0.1032
-0.0037,-0.1073,-0.0251
0.01166,-0.13568,-0.0721
0.0333,-0.0682,-0.1763
0.00065,-0.0724,-0.13925
-0.0358667,-0.0743333,-0.0487
-0.0358,-0.1163,-0.0382
-0.0028,-0.14685,-0.05995
0.02125,-0.14315,-0.0993
0.0182333,-0.1013667,-0.1314
0.0024,-0.0701,-0.1292
-0.0092667,-0.0772667,-0.0768667
0.01795,-0.1213,-0.06475
0.03145,-0.11435,-0.0951
0.00245,-0.0953,-0.13265
-0.00905,-0.11115,-0.11735
0.00745,-0.11135,-0.0949
5e-05,-0.12795,-0.0861
-0.0078,-0.1211,-0.1436
0.01215,-0.1151,-0.13135
0.0222,-0.0864,-0.1321
-0.0195667,-0.0898,-0.1066333
-0.0349,-0.08155,-0.11645
0.04215,-0.147,-0.00835
-0.0344,-0.07965,-0.1918
0.00555,-0.0876,-0.05505
0.0279,-0.1465,0.0188
0.0021333,-0.1550667,-0.0578333
0.0234,-0.11275,-0.079
0.01265,-0.0725,-0.1861
0.00395,-0.1049,-0.12935
-0.00715,-0.1014,-0.02705
-0.02125,-0.10515,-0.02355
-0.0332,-0.1441,-0.0455
0.0109,-0.13955,-0.0838
0.0041,-0.1063,-0.1327
-0.0005,-0.0844,-0.1224
-0.0179333,-0.0808333,-0.0839333
0.00495,-0.1289,-0.0513
0.0312,-0.13055,-0.0546
0.01295,-0.0972,-0.09455
-0.00265,-0.09325,-0.1064
-0.00265,-0.11645,-0.0939
0.00825,-0.1174,-0.06985
-0.00555,-0.0982,-0.0652
-0.0049,-0.1076,-0.10335
0.0092,-0.0944,-0.1308
-0.0107,-0.1108333,-0.0914
-0.042,-0.0796,-0.11175
0.0304,-0.14685,0.02365
-0.0079,-0.104,-0.1164
-0.0178,-0.0416,-0.17705
0.0081,-0.1182667,-0.0276667
-0.0095,-0.17,-0.0684
-0.01285,-0.09935,-0.12915
0.0026,-0.0428,-0.1785
0.0130667,-0.0856333,-0.1038667
-0.00165,-0.0998,-0.02755
-0.0192,-0.1222,-0.05915
-0.0196,-0.1469,-0.1033
0.0072,-0.1269667,-0.0938667
0.0253,-0.0848,-0.1212
-0.0140333,-0.0660667,-0.1182
-0.03755,-0.09925,-0.065
0.0278,-0.1453,-0.03
0.0365,-0.1356,-0.02635
0.0057,-0.10055,-0.08585
-0.0356,-0.0959,-0.12625
-0.02735,-0.09755,-0.10995
-0.00895,-0.1124,-0.09725
-0.01195,-0.1165,-0.1108
0.01365,-0.10925,-0.1012
0.017,-0.0962,-0.08715
0.0032,-0.10315,-0.04645
-0.01415,-0.09175,-0.13465
0.01695,-0.114,-0.07165
0.0652,-0.1543,0.011
