time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.585949,0.0935,-0.1799,0.0702,0.215
2.596089,0.0785,-0.1850,-0.0587,0.209
2.608839,0.0116,-0.1596,-0.2438,0.292
2.623238,-0.0180,-0.1262,-0.2709,0.299
2.630798,-0.0108,-0.1429,-0.0879,0.168
2.635469,0.0014,-0.1661,0.0968,0.192
2.645841,-0.0154,-0.2009,0.0504,0.208
2.655174,-0.0101,-0.2417,-0.0551,0.248
2.665133,0.0429,-0.2346,-0.0463,0.243
2.675044,0.0870,-0.2156,-0.0176,0.233
2.684787,0.1180,-0.1945,-0.0897,0.245
2.695250,0.1175,-0.1718,-0.1202,0.240
2.709514,0.0481,-0.1250,-0.0777,0.155
2.715006,-0.0168,-0.1117,-0.0658,0.131
2.724761,-0.0450,-0.1417,-0.0474,0.156
2.735058,-0.0490,-0.1815,-0.0713,0.201
2.744633,-0.0295,-0.2087,-0.0826,0.226
2.754367,0.0016,-0.2585,-0.0952,0.276
2.764074,0.0454,-0.2361,-0.0633,0.249
2.774095,0.0658,-0.2148,0.0126,0.225
2.784774,0.0635,-0.1734,0.0253,0.186
2.796230,0.0482,-0.1548,-0.0328,0.165
2.803828,0.0310,-0.1600,-0.1013,0.192
2.818382,0.0063,-0.1438,-0.1329,0.196
2.827487,-0.0201,-0.1576,-0.1102,0.193
2.833595,-0.0253,-0.2029,-0.0738,0.217
2.851422,-0.0701,-0.2247,-0.0402,0.239
2.853252,-0.0835,-0.2084,-0.0338,0.227
2.863959,-0.0628,-0.2312,-0.0458,0.244
2.874697,-0.0263,-0.2300,-0.0638,0.240
2.886362,0.0355,-0.1980,-0.0545,0.208
2.893149,0.0637,-0.1834,-0.0565,0.202
2.903076,0.0752,-0.1588,-0.0366,0.179
2.918310,0.0492,-0.1451,-0.0169,0.154
2.927943,0.0212,-0.1708,-0.0086,0.172
2.934945,-0.0183,-0.1795,0.0202,0.182
2.942292,-0.0405,-0.2160,0.0499,0.225
2.953281,-0.0292,-0.2478,0.0448,0.253
2.964401,-0.0053,-0.2204,0.0432,0.225
2.972242,-0.0138,-0.2079,0.0278,0.210
2.982466,-0.0348,-0.2100,0.0018,0.213
2.992369,-0.0308,-0.1818,-0.0201,0.185
3.002372,-0.0254,-0.1764,-0.0500,0.185
3.012840,0.0004,-0.1884,-0.0411,0.193
3.029081,0.0333,-0.1914,-0.0671,0.205
3.035733,0.0573,-0.1893,-0.0974,0.220
3.043534,0.0298,-0.1978,-0.0701,0.212
3.051294,0.0101,-0.1998,-0.0680,0.211
3.061263,0.0071,-0.1833,-0.0854,0.202
3.071721,0.0050,-0.1649,-0.1024,0.194
3.081501,-0.0072,-0.1610,-0.1009,0.190
3.091491,-0.0049,-0.1610,-0.0796,0.180
3.100786,0.0028,-0.1529,-0.1363,0.205
3.113306,-0.0443,-0.1552,-0.1729,0.237
