time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.584479,0.0547,0.1149,-0.4646,0.482
1.592899,0.0684,0.1226,-0.4597,0.481
1.603230,0.0984,0.0825,-0.3698,0.391
1.612622,0.1647,0.0189,-0.3287,0.368
1.626777,0.1456,-0.0292,-0.2683,0.307
1.634644,0.0893,-0.0801,-0.2229,0.253
1.642533,0.0899,-0.0951,-0.2107,0.248
1.652131,0.1130,-0.0507,-0.1658,0.207
1.662928,0.1554,-0.0223,-0.1838,0.242
1.673627,0.1814,0.0181,-0.1705,0.250
1.682141,0.1982,0.0753,-0.1564,0.263
1.692171,0.1772,0.0627,-0.1024,0.214
1.702135,0.1397,0.0107,-0.0259,0.142
1.711671,0.0660,-0.0724,0.0723,0.122
1.727825,-0.0122,-0.1857,0.1806,0.259
1.734801,-0.0727,-0.3146,0.2684,0.420
1.742534,-0.1291,-0.4843,0.3136,0.591
1.752894,-0.1809,-0.6559,0.3579,0.769
1.763766,-0.1660,-0.6955,0.3602,0.801
1.776954,-0.1766,-0.6892,0.3725,0.803
1.781764,-0.2287,-0.6873,0.3763,0.816
1.792555,-0.2734,-0.7052,0.3564,0.836
1.801045,-0.2348,-0.6640,0.2748,0.756
1.812224,-0.1831,-0.5049,0.1831,0.567
1.825205,-0.1525,-0.3554,0.0816,0.395
1.832424,-0.1463,-0.2365,-0.0426,0.281
1.842147,-0.1362,-0.0826,-0.1278,0.204
1.850352,-0.1130,-0.0066,-0.1799,0.213
1.860003,-0.1040,-0.0075,-0.1815,0.209
1.871077,-0.0769,-0.0227,-0.1842,0.201
1.880076,-0.0953,-0.0627,-0.1366,0.178
1.889851,-0.0595,-0.1251,-0.0903,0.165
1.899911,-0.0048,-0.1780,-0.0415,0.183
1.912513,0.0193,-0.1738,-0.0233,0.176
1.927808,0.0356,-0.1754,0.0048,0.179
1.934595,0.0350,-0.1619,-0.0306,0.168
1.939393,0.0176,-0.1349,-0.0565,0.147
1.951025,0.0340,-0.1247,-0.1010,0.164
1.959394,0.0577,-0.1012,-0.1029,0.155
1.969040,0.0476,-0.0903,-0.0892,0.136
1.978923,0.0641,-0.0918,-0.0979,0.149
1.989164,0.0500,-0.0805,-0.0936,0.133
1.999803,0.0467,-0.0762,-0.0861,0.124
2.013602,0.0224,-0.0854,-0.0617,0.108
2.018661,-0.0217,-0.1024,-0.0392,0.112
2.029508,-0.0555,-0.1418,-0.0010,0.152
2.038588,-0.0705,-0.1988,0.0502,0.217
2.048426,-0.0850,-0.2377,0.0891,0.268
2.058099,-0.1311,-0.2607,0.1335,0.321
2.069069,-0.1414,-0.2674,0.1456,0.336
2.077983,-0.1240,-0.2749,0.0910,0.315
2.089003,-0.1130,-0.2739,0.0685,0.304
2.100503,-0.0663,-0.2684,0.0381,0.279
2.107841,-0.0380,-0.2351,-0.0055,0.238
2.131683,-0.0001,-0.2030,-0.0407,0.207
2.132201,-0.0010,-0.1705,-0.0705,0.185
2.138524,0.0178,-0.1319,-0.1226,0.181
2.148523,0.0069,-0.1545,-0.1020,0.185
2.157032,0.0396,-0.1770,-0.0870,0.201
2.167705,0.0641,-0.1635,-0.0909,0.198
2.179161,0.0467,-0.1959,-0.0680,0.213
2.187124,0.0546,-0.1825,-0.0428,0.195
2.196863,0.0737,-0.1812,-0.0419,0.200
2.210645,0.0742,-0.1704,-0.0700,0.199
2.222602,0.0600,-0.1730,-0.1069,0.212
2.230154,0.0522,-0.1747,-0.0960,0.206
2.238025,0.0348,-0.1911,-0.0593,0.203
2.246236,0.0250,-0.1974,-0.0580,0.207
2.257389,0.0041,-0.2087,-0.0628,0.218
2.269332,-0.0043,-0.1909,-0.0445,0.196
2.276169,0.0025,-0.1757,-0.0473,0.182
2.286614,-0.0211,-0.1635,-0.0317,0.168
2.295870,-0.0535,-0.1438,-0.0303,0.156
2.306504,-0.0670,-0.1483,-0.0317,0.166
2.321376,-0.0689,-0.1736,-0.0093,0.187
2.328604,-0.0592,-0.1850,-0.0137,0.195
2.335691,-0.0784,-0.1985,-0.0196,0.214
2.347802,-0.0725,-0.2253,-0.0322,0.239
2.355316,-0.0581,-0.1844,-0.0217,0.195
2.364910,-0.0610,-0.1986,-0.0230,0.209
2.376188,-0.0564,-0.2179,-0.0184,0.226
2.385391,-0.0178,-0.2064,-0.0501,0.213
2.395192,-0.0294,-0.1908,-0.0349,0.196
2.405747,-0.0310,-0.1952,-0.0459,0.203
2.421385,-0.0308,-0.1864,-0.0543,0.197
2.429942,-0.0498,-0.2074,-0.0306,0.215
2.437577,-0.0476,-0.2050,-0.0106,0.211
2.444618,-0.0544,-0.2142,0.0067,0.221
2.454169,-0.0355,-0.2176,0.0030,0.221
2.464609,-0.0121,-0.2131,-0.0054,0.213
2.474173,-0.0128,-0.1737,0.0026,0.174
2.484099,-0.0196,-0.1621,0.0035,0.163
2.493733,-0.0045,-0.1649,-0.0249,0.167
2.504780,0.0173,-0.1414,-0.0318,0.146
2.518901,0.0041,-0.1321,-0.0511,0.142
2.527090,0.0078,-0.1139,-0.0611,0.129
2.536126,0.0284,-0.1247,-0.0781,0.150
2.543335,0.0360,-0.1751,-0.0821,0.197
2.553584,0.0377,-0.2111,-0.0563,0.222
2.563325,0.0197,-0.2515,-0.0425,0.256
2.572919,0.0192,-0.2459,-0.0324,0.249
2.583210,0.0137,-0.2450,-0.0256,0.247
2.593225,0.0044,-0.2342,-0.0416,0.238
2.608212,-0.0036,-0.2216,-0.0721,0.233
2.626003,0.0113,-0.2159,-0.0468,0.221
2.626745,0.0186,-0.2130,-0.0214,0.215
2.633712,0.0205,-0.2106,-0.0123,0.212
2.642240,0.0068,-0.1712,-0.0400,0.176
2.652284,0.0020,-0.1164,-0.0629,0.132
2.662129,0.0090,-0.0766,-0.0791,0.111
2.672190,0.0116,-0.0570,-0.0784,0.098
2.682657,0.0042,-0.0742,-0.1118,0.134
2.693946,-0.0077,-0.0998,-0.0478,0.111
2.702545,-0.0075,-0.1439,0.0075,0.144
2.724742,0.0114,-0.1912,0.0727,0.205
2.725263,0.0280,-0.1894,0.0971,0.215
2.731406,0.0435,-0.1726,0.1066,0.207
2.741558,0.0336,-0.1214,0.0623,0.141
2.751504,0.0581,-0.1068,0.0091,0.122
2.761442,0.0802,-0.1018,-0.0420,0.136
2.779744,0.0837,-0.1072,-0.1030,0.171
2.781001,0.0592,-0.1009,-0.1804,0.215
2.791231,0.0299,-0.0899,-0.2520,0.269
2.800900,-0.0003,-0.1132,-0.2966,0.318
2.811016,-0.0022,-0.1711,-0.3145,0.358
2.825588,0.0051,-0.2540,-0.3122,0.403
2.833976,-0.0204,-0.2521,-0.2759,0.374
2.840593,-0.0337,-0.2394,-0.2403,0.341
2.850686,-0.0263,-0.2297,-0.1982,0.305
2.862300,0.0082,-0.1905,-0.1531,0.245
2.870284,-0.0014,-0.1680,-0.0911,0.191
2.880050,-0.0200,-0.1638,-0.0297,0.168
2.890056,-0.0272,-0.1720,0.0188,0.175
2.900326,-0.0318,-0.1904,0.0502,0.199
2.910167,-0.0455,-0.2349,0.1016,0.260
2.923663,-0.0617,-0.2621,0.0974,0.286
2.929862,-0.0591,-0.2629,0.1184,0.294
2.941105,-0.0601,-0.2861,0.1812,0.344
2.952351,-0.0545,-0.2728,0.2303,0.361
2.959257,-0.0282,-0.2460,0.2866,0.379
2.970004,-0.0132,-0.2151,0.2819,0.355
2.979064,-0.0230,-0.1693,0.2199,0.278
2.988604,-0.0419,-0.1237,0.1220,0.179
2.999082,-0.0586,-0.1330,0.0201,0.147
3.011386,-0.0696,-0.1330,-0.0659,0.164
3.030809,-0.0700,-0.1123,-0.1349,0.189
3.031323,-0.0711,-0.0999,-0.2099,0.243
3.038701,-0.0553,-0.0989,-0.2555,0.279
3.048761,-0.0153,-0.1126,-0.2748,0.297
3.059597,0.0126,-0.1634,-0.2609,0.308
3.068163,0.0151,-0.2084,-0.2222,0.305
3.078083,0.0100,-0.2416,-0.1790,0.301
3.088057,0.0388,-0.2553,-0.1440,0.296
3.098021,0.0386,-0.2574,-0.1270,0.290
3.112569,0.0266,-0.2441,-0.0772,0.257
3.129477,0.0285,-0.2515,-0.0451,0.257
3.130079,0.0187,-0.2389,0.0102,0.240
3.137325,0.0046,-0.2451,0.0545,0.251
3.147108,-0.0139,-0.2596,0.1131,0.284
3.157296,0.0002,-0.2590,0.1299,0.290
3.167532,-0.0231,-0.2446,0.1580,0.292
3.177617,-0.0144,-0.2693,0.1715,0.320
3.187816,-0.0186,-0.2744,0.1617,0.319
3.199165,-0.0280,-0.2798,0.1133,0.303
3.212794,-0.0392,-0.2331,0.0535,0.242
3.217264,-0.0476,-0.1863,-0.0370,0.196
3.231178,-0.0432,-0.1393,-0.0826,0.168
3.238690,-0.0229,-0.1101,-0.1425,0.181
3.246526,-0.0372,-0.0951,-0.1542,0.185
3.256287,-0.0481,-0.0852,-0.1350,0.167
3.265998,-0.0282,-0.1043,-0.1251,0.165
3.277067,0.0032,-0.1200,-0.1349,0.181
3.288276,-0.0074,-0.1542,-0.0840,0.176
3.295821,0.0136,-0.2060,-0.0852,0.223
3.305891,-0.0051,-0.1916,-0.0837,0.209
3.316143,-0.0150,-0.1782,-0.0912,0.201
3.325887,-0.0408,-0.1649,-0.0872,0.191
3.335236,-0.0309,-0.1749,-0.0817,0.196
3.345269,-0.0193,-0.1932,-0.0361,0.197
3.356065,-0.0039,-0.1894,0.0073,0.190
3.366585,-0.0165,-0.1793,0.0238,0.182
3.375384,-0.0410,-0.1748,0.0496,0.186
3.385213,-0.0479,-0.1458,0.0978,0.182
3.394994,-0.0243,-0.1352,0.1183,0.181
3.404832,-0.0072,-0.1311,0.1246,0.181
3.414474,0.0083,-0.1901,0.0582,0.199
3.424295,-0.0054,-0.2280,-0.0022,0.228
3.434259,-0.0111,-0.2504,-0.0847,0.265
3.445201,-0.0114,-0.2668,-0.1389,0.301
3.456888,-0.0092,-0.2173,-0.2000,0.295
3.464367,-0.0200,-0.1678,-0.2722,0.320
3.475094,0.0030,-0.1301,-0.2888,0.317
3.484471,0.0171,-0.1206,-0.2639,0.291
3.494178,0.0425,-0.1333,-0.2142,0.256
3.505051,0.0463,-0.1436,-0.1304,0.199
3.528313,0.0525,-0.1455,-0.0465,0.162
3.529113,0.0397,-0.1741,0.0142,0.179
3.536237,0.0203,-0.2076,0.0419,0.213
3.543323,-0.0085,-0.1841,0.0857,0.203
3.553654,-0.0402,-0.1601,0.0719,0.180
3.563608,-0.0530,-0.1279,0.0369,0.143
3.573333,-0.0597,-0.0863,-0.0232,0.107
3.583622,-0.0720,-0.0825,-0.0859,0.139
3.593314,-0.0668,-0.0948,-0.1091,0.159
3.606556,-0.0647,-0.0953,-0.1238,0.169
3.623876,-0.0512,-0.1387,-0.0944,0.175
3.624453,-0.0457,-0.1514,-0.0858,0.180
3.632775,-0.0411,-0.1601,-0.0476,0.172
3.642858,-0.0505,-0.1929,-0.0498,0.206
3.652701,-0.0212,-0.2060,-0.0693,0.218
3.662594,0.0046,-0.2151,-0.1114,0.242
3.672067,0.0091,-0.2130,-0.1241,0.247
3.682523,0.0156,-0.1949,-0.1461,0.244
3.692322,0.0573,-0.1853,-0.1690,0.257
3.704834,0.0708,-0.1855,-0.1736,0.264
3.717654,0.0626,-0.1953,-0.1523,0.256
3.739559,0.0684,-0.2177,-0.1614,0.279
3.740210,0.0862,-0.2116,-0.0990,0.249
3.747170,0.0637,-0.2016,-0.0805,0.226
3.754148,0.0589,-0.1864,-0.0279,0.197
3.761936,0.0592,-0.1537,-0.0225,0.166
3.777502,0.0387,-0.1514,-0.0209,0.158
3.781626,0.0306,-0.1385,-0.0181,0.143
3.792893,0.0055,-0.1498,-0.0390,0.155
3.803760,0.0055,-0.1799,-0.0171,0.181
3.811271,0.0062,-0.1960,-0.0260,0.198
3.820811,0.0017,-0.1905,-0.0392,0.195
3.837082,0.0086,-0.1664,-0.0593,0.177
3.843619,0.0005,-0.1476,-0.0536,0.157
3.850302,-0.0093,-0.1141,-0.0715,0.135
3.860349,-0.0172,-0.1244,-0.0722,0.145
3.871528,-0.0233,-0.1457,-0.0793,0.168
3.882480,-0.0338,-0.1750,-0.0707,0.192
3.890946,-0.0334,-0.1797,-0.0433,0.188
3.900565,-0.0366,-0.1880,-0.0637,0.202
3.909873,-0.0361,-0.1958,-0.0609,0.208
3.923464,-0.0196,-0.1782,-0.0364,0.183
3.930077,-0.0295,-0.1897,-0.0597,0.201
3.939647,-0.0209,-0.2027,-0.0518,0.210
3.950950,-0.0206,-0.2095,-0.0185,0.211
3.961870,-0.0443,-0.1998,-0.0132,0.205
3.970260,-0.0412,-0.1840,-0.0063,0.189
3.979779,-0.0357,-0.1797,-0.0139,0.184
3.991367,-0.0443,-0.1817,-0.0433,0.192
3.999182,-0.0442,-0.1747,-0.0260,0.182
4.015503,-0.0395,-0.1682,-0.0250,0.175
4.022609,-0.0301,-0.1451,-0.0398,0.153
